uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1617227193","31 Mar 2021, 21:46","Kunzite","","BIRDS DON'T FLY","","EARLY RISER","80b29f00-1153-43a0-828c-c8d58240df59"
"1617227005","31 Mar 2021, 21:43","Kunzite","","BIRDS DON'T FLY","","MINERALS","7f665b17-b50e-45cf-bf5d-f8a394cc7cbf"
"1617226771","31 Mar 2021, 21:39","Beck","","Odelay","1b6bf79a-8ed4-4138-9771-6eb8f5c14cd3","Hotwax","0d464bff-145f-3dca-94cd-29660ed02225"
"1617225611","31 Mar 2021, 21:20","Their Dogs Were Astronauts","","Neon Theatre","54896699-3ab4-40e4-8cfd-f553d67b72ea","Get Up","78c56740-a381-4767-9611-fb0f4c3f73ac"
"1617225351","31 Mar 2021, 21:15","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Midnight City' M83",""
"1617225084","31 Mar 2021, 21:11","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Last Friday Night' For Orchestra",""
"1617224817","31 Mar 2021, 21:06","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Shake It Out' For Orchestra",""
"1617223299","31 Mar 2021, 20:41","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'I'm Shipping Up To Boston' For Orchestra",""
"1617222849","31 Mar 2021, 20:34","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","Doctor Who Theme Song For Orchestra","fc976e0a-7ab7-480a-bd3e-dd75ec598467"
"1617222637","31 Mar 2021, 20:30","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Call Me Maybe' For Orchestra",""
"1617222387","31 Mar 2021, 20:26","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Livin On A Prayer' For Orchestra",""
"1617222298","31 Mar 2021, 20:24","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Levels' For Orchestra",""
"1617222063","31 Mar 2021, 20:21","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Take On Me' For Orchestra",""
"1617221764","31 Mar 2021, 20:16","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Megalovania' For Orchestra",""
"1617221520","31 Mar 2021, 20:12","Walt Ribeiro","ecce4724-1238-4286-8753-7ba52928cbd5","Every Song!","06a48973-74c4-4a0b-a227-35cb0ad1f5a8","'Set Fire To The Rain' For Orchestra",""
"1617221321","31 Mar 2021, 20:08","Andrew Applepie","e3d7cfab-477a-49e1-b001-45893ba268aa","Andrew Applepie","5e6eacd2-5a87-416d-a542-f9712ed71f8f","I'm So","91cffa18-9057-48e9-8198-54db12d2cb94"
